"Time stamp","Interruptor Principal   ()"
"2019-01-04 08:45","0.9706"
"2019-01-04 09:00","0.9547"
"2019-01-04 09:15","0.973"
"2019-01-04 09:30","0.9482"
"2019-01-04 09:45","0.9664"
"2019-01-04 10:00","0.9815"
"2019-01-04 10:15","0.9733"
"2019-01-04 10:30","0.9881"
"2019-01-04 10:45","0.9754"
"2019-01-04 11:00","0.9827"
"2019-01-04 11:15","0.9554"
"2019-01-04 11:30","0.9404"
"2019-01-04 11:45","0.9254"
"2019-01-04 12:00","0.9283"
"2019-01-04 12:15","0.8861"
"2019-01-04 12:30","0.9467"
"2019-01-04 12:45","0.9261"
"2019-01-04 13:00","0.9538"
"2019-01-04 13:15","0.9585"
"2019-01-04 13:30","0.9302"
"2019-01-04 13:45","0.9575"
"2019-01-04 14:00","0.9535"
"2019-01-04 14:15","0.94"
"2019-01-04 14:30","0.9525"
"2019-01-04 14:45","0.9295"
"2019-01-04 15:00","0.9623"
"2019-01-04 15:15","0.9451"
"2019-01-04 15:30","0.9685"
"2019-01-04 15:45","0.9429"
"2019-01-04 16:00","0.9504"
"2019-01-04 16:15","0.9577"
"2019-01-04 16:30","0.9664"
"2019-01-04 16:45","0.9509"
"2019-01-04 17:00","0.9463"
"2019-01-04 17:15","0.9313"
"2019-01-04 17:30","0.9621"
"2019-01-04 17:45","0.9224"
"2019-01-04 18:00","0.9404"
"2019-01-04 18:15","0.9457"
"2019-01-04 18:30","0.96"
"2019-01-04 18:45","0.9437"
"2019-01-04 19:00","0.9509"
"2019-01-04 19:15","0.9616"
"2019-01-04 19:30","0.9393"
"2019-01-04 19:45","0.9666"
"2019-01-04 20:00","0.961"
"2019-01-04 20:15","0.9161"
"2019-01-04 20:30","0.9325"
"2019-01-04 20:45","0.9332"
"2019-01-04 21:00","0.9417"
"2019-01-04 21:15","0.9555"
"2019-01-04 21:30","0.9528"
"2019-01-04 21:45","0.9063"
"2019-01-04 22:00","0.905"
"2019-01-04 22:15","0.8972"
"2019-01-04 22:30","0.8997"
"2019-01-04 22:45","0.8957"
"2019-01-04 23:00","0.9063"
"2019-01-04 23:15","0.8966"
"2019-01-04 23:30","0.8957"
"2019-01-04 23:45","0.8993"
"2019-01-05 00:00","0.9004"
"2019-01-05 00:15","0.9024"
"2019-01-05 00:30","0.8845"
"2019-01-05 00:45","0.9037"
"2019-01-05 01:00","0.8914"
"2019-01-05 01:15","0.9056"
"2019-01-05 01:30","0.8994"
"2019-01-05 01:45","0.9212"
"2019-01-05 02:00","0.9251"
"2019-01-05 02:15","0.8818"
"2019-01-05 02:30","0.8739"
"2019-01-05 02:45","0.8798"
"2019-01-05 03:00","0.8783"
"2019-01-05 03:15","0.8994"
"2019-01-05 03:30","0.9082"
"2019-01-05 03:45","0.9203"
"2019-01-05 04:00","0.9132"
"2019-01-05 04:15","0.9092"
"2019-01-05 04:30","0.9207"
"2019-01-05 04:45","0.9069"
