"Time stamp","Interruptor Principal   (V)"
"2019-09-09 12:00","125.73"
"2019-09-09 12:15","125.63"
"2019-09-09 12:30","124.73"
"2019-09-09 12:45","124.84"
"2019-09-09 13:00","125.03"
"2019-09-09 13:15","124.61"
"2019-09-09 13:30","124.9"
"2019-09-09 13:45","124.83"
"2019-09-09 14:00","124.02"
"2019-09-09 14:15","124.68"
"2019-09-09 14:30","124.39"
"2019-09-09 14:45","124.3"
"2019-09-09 15:00","123.93"
"2019-09-09 15:15","124.12"
"2019-09-09 15:30","124.34"
"2019-09-09 15:45","124.61"
"2019-09-09 16:00","124.43"
"2019-09-09 16:15","124.69"
"2019-09-09 16:30","124.1"
"2019-09-09 16:45","124.86"
"2019-09-09 17:00","124.61"
"2019-09-09 17:15","124.64"
"2019-09-09 17:30","124.74"
"2019-09-09 17:45","125.34"
"2019-09-09 18:00","125.14"
"2019-09-09 18:15","125.35"
"2019-09-09 18:30","125.44"
"2019-09-09 18:45","125.11"
"2019-09-09 19:00","124.91"
"2019-09-09 19:15","124.61"
"2019-09-09 19:30","124.43"
"2019-09-09 19:45","124.69"
"2019-09-09 20:00","125.22"
"2019-09-09 20:15","125.57"
"2019-09-09 20:30","126.29"
"2019-09-09 20:45","126.01"
"2019-09-09 21:00","126.79"
"2019-09-09 21:15","126.82"
"2019-09-09 21:30","126.58"
"2019-09-09 21:45","126.69"
"2019-09-09 22:00","126.66"
"2019-09-09 22:15","126.77"
"2019-09-09 22:30","126.73"
"2019-09-09 22:45","126.83"
"2019-09-09 23:00","127.05"
"2019-09-09 23:15","127.1"
"2019-09-09 23:30","127.24"
"2019-09-09 23:45","127.35"
"2019-09-10 00:00","127.28"
"2019-09-10 00:15","127.51"
"2019-09-10 00:30","127.57"
"2019-09-10 00:45","127.46"
"2019-09-10 01:00","127.54"
"2019-09-10 01:15","127.52"
"2019-09-10 01:30","127.85"
"2019-09-10 01:45","127.68"
"2019-09-10 02:00","127.69"
"2019-09-10 02:15","127.72"
"2019-09-10 02:30","127.91"
"2019-09-10 02:45","127.53"
"2019-09-10 03:00","127.59"
"2019-09-10 03:15","127.82"
"2019-09-10 03:30","127.78"
"2019-09-10 03:45","127.86"
"2019-09-10 04:00","127.71"
"2019-09-10 04:15","127.79"
"2019-09-10 04:30","127.66"
"2019-09-10 04:45","127.75"
"2019-09-10 05:00","127.55"
"2019-09-10 05:15","127.29"
"2019-09-10 05:30","126.97"
"2019-09-10 05:45","126.84"
"2019-09-10 06:00","126.79"
"2019-09-10 06:15","126.52"
"2019-09-10 06:30","126.9"
"2019-09-10 06:45","126.75"
"2019-09-10 07:00","126.04"
"2019-09-10 07:15","125.85"
"2019-09-10 07:30","126.56"
"2019-09-10 07:45","126.34"
"2019-09-10 08:00","126.25"
"2019-09-10 08:15","126.57"
"2019-09-10 08:30","126.71"
"2019-09-10 08:45","126.45"
"2019-09-10 09:00","126.21"
"2019-09-10 09:15","125.93"
"2019-09-10 09:30","125.96"
"2019-09-10 09:45","125.77"
"2019-09-10 10:00","125.8"
"2019-09-10 10:15","125.75"
"2019-09-10 10:30","125.74"
"2019-09-10 10:45","125.23"
"2019-09-10 11:00","125.06"
"2019-09-10 11:15","125.3"
"2019-09-10 11:30","125.72"
"2019-09-10 11:45","125.17"
"2019-09-10 12:00","124.62"
"2019-09-10 12:15","124.3"
"2019-09-10 12:30","124.11"
"2019-09-10 12:45","124.15"
"2019-09-10 13:00","124.37"
"2019-09-10 13:15","124.04"
"2019-09-10 13:30","124.13"
"2019-09-10 13:45","124.07"
"2019-09-10 14:00","123.6"
"2019-09-10 14:15","123.83"
"2019-09-10 14:30","123.84"
"2019-09-10 14:45","123.28"
"2019-09-10 15:00","123.64"
"2019-09-10 15:15","123.7"
"2019-09-10 15:30","124.26"
"2019-09-10 15:45","124.01"
"2019-09-10 16:00","124.14"
"2019-09-10 16:15","124.8"
"2019-09-10 16:30","124.37"
"2019-09-10 16:45","124.52"
"2019-09-10 17:00","125.01"
"2019-09-10 17:15","124.78"
"2019-09-10 17:30","125.8"
"2019-09-10 17:45","125.94"
"2019-09-10 18:00","125.39"
"2019-09-10 18:15","125.4"
"2019-09-10 18:30","125.64"
"2019-09-10 18:45","125.69"
"2019-09-10 19:00","125.62"
"2019-09-10 19:15","125.24"
"2019-09-10 19:30","125.41"
"2019-09-10 19:45","125.88"
"2019-09-10 20:00","125.36"
"2019-09-10 20:15","126.26"
"2019-09-10 20:30","126.11"
"2019-09-10 20:45","125.92"
"2019-09-10 21:00","126.27"
"2019-09-10 21:15","126.35"
"2019-09-10 21:30","126.33"
"2019-09-10 21:45","126.14"
"2019-09-10 22:00","126.17"
"2019-09-10 22:15","126.28"
"2019-09-10 22:30","126.54"
"2019-09-10 22:45","126.75"
"2019-09-10 23:00","127.08"
"2019-09-10 23:15","127.2"
"2019-09-10 23:30","127.27"
"2019-09-10 23:45","127.27"
"2019-09-11 00:00","127.04"
"2019-09-11 00:15","127.21"
"2019-09-11 00:30","127.35"
"2019-09-11 00:45","127.44"
"2019-09-11 01:00","127.51"
"2019-09-11 01:15","127.43"
"2019-09-11 01:30","127.73"
"2019-09-11 01:45","127.74"
"2019-09-11 02:00","127.84"
"2019-09-11 02:15","127.88"
"2019-09-11 02:30","128.13"
"2019-09-11 02:45","128.09"
"2019-09-11 03:00","127.36"
"2019-09-11 03:15","127.31"
"2019-09-11 03:30","127.21"
"2019-09-11 03:45","127.12"
"2019-09-11 04:00","127.05"
"2019-09-11 04:15","127.18"
"2019-09-11 04:30","126.96"
"2019-09-11 04:45","127.04"
"2019-09-11 05:00","127.09"
"2019-09-11 05:15","127.15"
"2019-09-11 05:30","126.94"
"2019-09-11 05:45","126.85"
"2019-09-11 06:00","126.7"
"2019-09-11 06:15","126.37"
"2019-09-11 06:30","126.15"
"2019-09-11 06:45","125.7"
"2019-09-11 07:00","126.03"
"2019-09-11 07:15","126.15"
"2019-09-11 07:30","125.89"
"2019-09-11 07:45","125.69"
"2019-09-11 08:00","126.06"
"2019-09-11 08:15","125.53"
"2019-09-11 08:30","125.25"
"2019-09-11 08:45","125.44"
"2019-09-11 09:00","125.46"
"2019-09-11 09:15","125.66"
"2019-09-11 09:30","125.83"
"2019-09-11 09:45","126.08"
"2019-09-11 10:00","125.91"
"2019-09-11 10:15","125.73"
"2019-09-11 10:30","125.25"
"2019-09-11 10:45","125.06"
"2019-09-11 11:00","125.3"
"2019-09-11 11:15","125.05"
"2019-09-11 11:30","124.67"
"2019-09-11 11:45","124.56"
"2019-09-11 12:00","124.23"
"2019-09-11 12:15","123.72"
"2019-09-11 12:30","123.1"
"2019-09-11 12:45","123.71"
"2019-09-11 13:00","123.8"
"2019-09-11 13:15","123.69"
"2019-09-11 13:30","122.89"
"2019-09-11 13:45","122.72"
"2019-09-11 14:00","123.25"
"2019-09-11 14:15","123.55"
"2019-09-11 14:30","122.32"
"2019-09-11 14:45","122.9"
"2019-09-11 15:00","122.29"
"2019-09-11 15:15","123.22"
"2019-09-11 15:30","122.72"
"2019-09-11 15:45","122.13"
"2019-09-11 16:00","122.68"
"2019-09-11 16:15","123.37"
"2019-09-11 16:30","123.73"
"2019-09-11 16:45","123.87"
"2019-09-11 17:00","123.59"
"2019-09-11 17:15","123.91"
"2019-09-11 17:30","124.28"
"2019-09-11 17:45","124.99"
"2019-09-11 18:00","124.59"
"2019-09-11 18:15","124.33"
"2019-09-11 18:30","124.55"
"2019-09-11 18:45","124.9"
"2019-09-11 19:00","124.88"
"2019-09-11 19:15","125.3"
"2019-09-11 19:30","125.51"
"2019-09-11 19:45","125.25"
"2019-09-11 20:00","125.37"
"2019-09-11 20:15","126.04"
"2019-09-11 20:30","126.66"
"2019-09-11 20:45","127.14"
"2019-09-11 21:00","127.03"
"2019-09-11 21:15","126.64"
"2019-09-11 21:30","127.13"
"2019-09-11 21:45","127.42"
"2019-09-11 22:00","127.57"
"2019-09-11 22:15","127.28"
"2019-09-11 22:30","127.16"
"2019-09-11 22:45","127.55"
"2019-09-11 23:00","128.01"
"2019-09-11 23:15","128.06"
"2019-09-11 23:30","128.25"
"2019-09-11 23:45","128.3"
"2019-09-12 00:00","128.35"
"2019-09-12 00:15","128.44"
"2019-09-12 00:30","127.62"
"2019-09-12 00:45","127.11"
"2019-09-12 01:00","126.78"
"2019-09-12 01:15","127.32"
"2019-09-12 01:30","127.33"
"2019-09-12 01:45","127.4"
"2019-09-12 02:00","127.22"
"2019-09-12 02:15","127.29"
"2019-09-12 02:30","127.34"
"2019-09-12 02:45","127.63"
"2019-09-12 03:00","127.57"
"2019-09-12 03:15","127.3"
"2019-09-12 03:30","127.39"
"2019-09-12 03:45","127.26"
"2019-09-12 04:00","127.31"
"2019-09-12 04:15","127.29"
"2019-09-12 04:30","127.32"
"2019-09-12 04:45","127.39"
"2019-09-12 05:00","127.26"
"2019-09-12 05:15","126.98"
"2019-09-12 05:30","126.89"
"2019-09-12 05:45","127.09"
"2019-09-12 06:00","126.82"
"2019-09-12 06:15","126.77"
"2019-09-12 06:30","126.41"
"2019-09-12 06:45","126.47"
"2019-09-12 07:00","125.81"
"2019-09-12 07:15","125.33"
"2019-09-12 07:30","124.93"
"2019-09-12 07:45","125.38"
"2019-09-12 08:00","123.85"
"2019-09-12 08:15","124.52"
"2019-09-12 08:30","125.13"
"2019-09-12 08:45","125.26"
"2019-09-12 09:00","124.26"
"2019-09-12 09:15","123.57"
"2019-09-12 09:30","123.86"
"2019-09-12 09:45","123.76"
"2019-09-12 10:00","123.65"
"2019-09-12 10:15","124.22"
"2019-09-12 10:30","124.5"
"2019-09-12 10:45","124.41"
"2019-09-12 11:00","124.21"
"2019-09-12 11:15","124.07"
"2019-09-12 11:30","124.1"
"2019-09-12 11:45","124.09"
"2019-09-12 12:00","123.73"
"2019-09-12 12:15","123.76"
"2019-09-12 12:30","123.66"
"2019-09-12 12:45","123.71"
"2019-09-12 13:00","123.9"
"2019-09-12 13:15","123.75"
"2019-09-12 13:30","123.57"
"2019-09-12 13:45","123.17"
"2019-09-12 14:00","123.2"
"2019-09-12 14:15","123.11"
"2019-09-12 14:30","122.55"
"2019-09-12 14:45","122.65"
"2019-09-12 15:00","122.9"
"2019-09-12 15:15","123.04"
"2019-09-12 15:30","123.39"
"2019-09-12 15:45","124.28"
"2019-09-12 16:00","123.44"
"2019-09-12 16:15","123.38"
"2019-09-12 16:30","123.67"
"2019-09-12 16:45","123.73"
"2019-09-12 17:00","124.26"
"2019-09-12 17:15","124.76"
"2019-09-12 17:30","125.08"
"2019-09-12 17:45","124.88"
"2019-09-12 18:00","124.45"
"2019-09-12 18:15","124.84"
"2019-09-12 18:30","125.32"
"2019-09-12 18:45","125.01"
"2019-09-12 19:00","125.7"
"2019-09-12 19:15","125.13"
"2019-09-12 19:30","124.66"
"2019-09-12 19:45","124.7"
"2019-09-12 20:00","125.15"
"2019-09-12 20:15","125.18"
"2019-09-12 20:30","125.12"
"2019-09-12 20:45","125.31"
"2019-09-12 21:00","126.51"
"2019-09-12 21:15","126.89"
"2019-09-12 21:30","127.01"
"2019-09-12 21:45","127.08"
"2019-09-12 22:00","126.89"
"2019-09-12 22:15","126.84"
"2019-09-12 22:30","126.97"
"2019-09-12 22:45","127.19"
"2019-09-12 23:00","127.36"
"2019-09-12 23:15","127.12"
"2019-09-12 23:30","127.27"
"2019-09-12 23:45","127.34"
"2019-09-13 00:00","127.14"
"2019-09-13 00:15","127.19"
"2019-09-13 00:30","127.44"
"2019-09-13 00:45","127.29"
"2019-09-13 01:00","127.31"
"2019-09-13 01:15","127.26"
"2019-09-13 01:30","127.51"
"2019-09-13 01:45","127.38"
"2019-09-13 02:00","127.29"
"2019-09-13 02:15","127.55"
"2019-09-13 02:30","127.54"
"2019-09-13 02:45","127.47"
"2019-09-13 03:00","127.46"
"2019-09-13 03:15","127.47"
"2019-09-13 03:30","127.57"
"2019-09-13 03:45","127.56"
"2019-09-13 04:00","127.43"
"2019-09-13 04:15","127.5"
"2019-09-13 04:30","127.56"
"2019-09-13 04:45","127.47"
"2019-09-13 05:00","127.41"
"2019-09-13 05:15","127.37"
"2019-09-13 05:30","127.2"
"2019-09-13 05:45","127.28"
"2019-09-13 06:00","126.77"
"2019-09-13 06:15","126.52"
"2019-09-13 06:30","126.86"
"2019-09-13 06:45","126.79"
"2019-09-13 07:00","126.46"
"2019-09-13 07:15","126.38"
"2019-09-13 07:30","126.41"
"2019-09-13 07:45","126.27"
"2019-09-13 08:00","125.6"
"2019-09-13 08:15","124.99"
"2019-09-13 08:30","124.8"
"2019-09-13 08:45","124.84"
"2019-09-13 09:00","124.55"
"2019-09-13 09:15","125.14"
"2019-09-13 09:30","125.64"
"2019-09-13 09:45","125.8"
"2019-09-13 10:00","125.55"
"2019-09-13 10:15","125.32"
"2019-09-13 10:30","125.3"
"2019-09-13 10:45","124.86"
"2019-09-13 11:00","124.94"
"2019-09-13 11:15","124.88"
"2019-09-13 11:30","124.93"
"2019-09-13 11:45","124.28"
"2019-09-13 12:00","124.13"
"2019-09-13 12:15","123.84"
"2019-09-13 12:30","123.66"
"2019-09-13 12:45","123.79"
"2019-09-13 13:00","123.77"
"2019-09-13 13:15","123.6"
"2019-09-13 13:30","123.27"
"2019-09-13 13:45","123.86"
"2019-09-13 14:00","124.01"
"2019-09-13 14:15","123.55"
"2019-09-13 14:30","124.01"
"2019-09-13 14:45","124.11"
"2019-09-13 15:00","124.0"
"2019-09-13 15:15","123.7"
"2019-09-13 15:30","123.77"
"2019-09-13 15:45","123.89"
"2019-09-13 16:00","123.86"
"2019-09-13 16:15","123.49"
"2019-09-13 16:30","123.82"
"2019-09-13 16:45","124.55"
"2019-09-13 17:00","124.41"
"2019-09-13 17:15","125.04"
"2019-09-13 17:30","124.98"
"2019-09-13 17:45","125.07"
"2019-09-13 18:00","125.23"
"2019-09-13 18:15","125.28"
"2019-09-13 18:30","124.64"
"2019-09-13 18:45","124.99"
"2019-09-13 19:00","124.74"
"2019-09-13 19:15","124.93"
"2019-09-13 19:30","125.78"
"2019-09-13 19:45","125.2"
"2019-09-13 20:00","124.92"
"2019-09-13 20:15","124.89"
"2019-09-13 20:30","125.69"
"2019-09-13 20:45","126.18"
"2019-09-13 21:00","126.16"
"2019-09-13 21:15","126.53"
"2019-09-13 21:30","127.35"
"2019-09-13 21:45","126.89"
"2019-09-13 22:00","126.74"
"2019-09-13 22:15","126.95"
"2019-09-13 22:30","126.98"
"2019-09-13 22:45","127.06"
"2019-09-13 23:00","127.13"
"2019-09-13 23:15","127.19"
"2019-09-13 23:30","127.44"
"2019-09-13 23:45","127.3"
"2019-09-14 00:00","127.45"
"2019-09-14 00:15","127.57"
"2019-09-14 00:30","127.65"
"2019-09-14 00:45","127.46"
"2019-09-14 01:00","127.43"
"2019-09-14 01:15","127.53"
"2019-09-14 01:30","127.24"
"2019-09-14 01:45","127.04"
"2019-09-14 02:00","126.93"
"2019-09-14 02:15","126.86"
"2019-09-14 02:30","126.9"
"2019-09-14 02:45","127.07"
"2019-09-14 03:00","126.99"
"2019-09-14 03:15","127.05"
"2019-09-14 03:30","126.98"
"2019-09-14 03:45","127.08"
"2019-09-14 04:00","127.12"
"2019-09-14 04:15","127.12"
"2019-09-14 04:30","127.0"
"2019-09-14 04:45","126.93"
"2019-09-14 05:00","127.05"
"2019-09-14 05:15","127.11"
"2019-09-14 05:30","127.04"
"2019-09-14 05:45","126.99"
"2019-09-14 06:00","126.9"
"2019-09-14 06:15","126.76"
"2019-09-14 06:30","126.58"
"2019-09-14 06:45","126.44"
"2019-09-14 07:00","126.16"
"2019-09-14 07:15","126.08"
"2019-09-14 07:30","126.01"
"2019-09-14 07:45","125.91"
"2019-09-14 08:00","126.44"
"2019-09-14 08:15","126.17"
"2019-09-14 08:30","125.81"
"2019-09-14 08:45","125.77"
"2019-09-14 09:00","125.72"
"2019-09-14 09:15","125.34"
"2019-09-14 09:30","125.08"
"2019-09-14 09:45","124.53"
"2019-09-14 10:00","125.1"
"2019-09-14 10:15","125.39"
"2019-09-14 10:30","125.18"
"2019-09-14 10:45","125.11"
"2019-09-14 11:00","125.41"
"2019-09-14 11:15","125.18"
"2019-09-14 11:30","124.72"
"2019-09-14 11:45","124.64"
"2019-09-14 12:00","124.5"
"2019-09-14 12:15","124.27"
"2019-09-14 12:30","124.42"
"2019-09-14 12:45","124.08"
"2019-09-14 13:00","124.37"
"2019-09-14 13:15","124.3"
"2019-09-14 13:30","124.78"
"2019-09-14 13:45","124.69"
"2019-09-14 14:00","124.66"
"2019-09-14 14:15","124.41"
"2019-09-14 14:30","124.9"
"2019-09-14 14:45","124.27"
"2019-09-14 15:00","124.76"
"2019-09-14 15:15","124.13"
"2019-09-14 15:30","123.97"
"2019-09-14 15:45","124.43"
"2019-09-14 16:00","124.12"
"2019-09-14 16:15","124.08"
"2019-09-14 16:30","124.41"
"2019-09-14 16:45","124.15"
"2019-09-14 17:00","123.93"
"2019-09-14 17:15","124.46"
"2019-09-14 17:30","123.82"
"2019-09-14 17:45","124.06"
"2019-09-14 18:00","124.88"
"2019-09-14 18:15","124.93"
"2019-09-14 18:30","124.68"
"2019-09-14 18:45","124.62"
"2019-09-14 19:00","124.9"
"2019-09-14 19:15","125.08"
"2019-09-14 19:30","124.58"
"2019-09-14 19:45","124.01"
"2019-09-14 20:00","124.25"
"2019-09-14 20:15","124.17"
"2019-09-14 20:30","124.66"
"2019-09-14 20:45","124.57"
"2019-09-14 21:00","125.39"
"2019-09-14 21:15","125.54"
"2019-09-14 21:30","126.35"
"2019-09-14 21:45","126.94"
"2019-09-14 22:00","127.07"
"2019-09-14 22:15","127.1"
"2019-09-14 22:30","127.05"
"2019-09-14 22:45","127.02"
"2019-09-14 23:00","127.19"
"2019-09-14 23:15","127.46"
"2019-09-14 23:30","127.6"
"2019-09-14 23:45","127.49"
"2019-09-15 00:00","127.33"
"2019-09-15 00:15","127.6"
"2019-09-15 00:30","127.75"
"2019-09-15 00:45","127.8"
"2019-09-15 01:00","127.6"
"2019-09-15 01:15","127.85"
"2019-09-15 01:30","127.86"
"2019-09-15 01:45","127.64"
"2019-09-15 02:00","127.53"
"2019-09-15 02:15","127.64"
"2019-09-15 02:30","127.71"
"2019-09-15 02:45","127.62"
"2019-09-15 03:00","127.52"
"2019-09-15 03:15","127.77"
"2019-09-15 03:30","127.65"
"2019-09-15 03:45","127.43"
"2019-09-15 04:00","127.29"
"2019-09-15 04:15","127.49"
"2019-09-15 04:30","127.59"
"2019-09-15 04:45","127.41"
"2019-09-15 05:00","127.36"
"2019-09-15 05:15","127.67"
"2019-09-15 05:30","127.56"
"2019-09-15 05:45","127.67"
"2019-09-15 06:00","127.79"
"2019-09-15 06:15","127.6"
"2019-09-15 06:30","127.52"
"2019-09-15 06:45","127.32"
"2019-09-15 07:00","127.34"
"2019-09-15 07:15","127.16"
"2019-09-15 07:30","127.19"
"2019-09-15 07:45","126.9"
"2019-09-15 08:00","126.78"
"2019-09-15 08:15","126.63"
"2019-09-15 08:30","126.55"
"2019-09-15 08:45","126.56"
"2019-09-15 09:00","126.84"
"2019-09-15 09:15","126.63"
"2019-09-15 09:30","126.6"
"2019-09-15 09:45","126.23"
"2019-09-15 10:00","126.3"
"2019-09-15 10:15","126.34"
"2019-09-15 10:30","126.46"
"2019-09-15 10:45","126.03"
"2019-09-15 11:00","126.0"
"2019-09-15 11:15","125.99"
"2019-09-15 11:30","125.9"
"2019-09-15 11:45","126.02"
"2019-09-15 12:00","126.25"
"2019-09-15 12:15","125.97"
"2019-09-15 12:30","125.46"
"2019-09-15 12:45","125.38"
"2019-09-15 13:00","125.09"
"2019-09-15 13:15","124.59"
"2019-09-15 13:30","124.15"
"2019-09-15 13:45","124.92"
"2019-09-15 14:00","124.79"
"2019-09-15 14:15","125.19"
"2019-09-15 14:30","124.94"
"2019-09-15 14:45","125.04"
"2019-09-15 15:00","124.32"
"2019-09-15 15:15","124.21"
"2019-09-15 15:30","124.28"
"2019-09-15 15:45","123.79"
"2019-09-15 16:00","124.23"
"2019-09-15 16:15","124.15"
"2019-09-15 16:30","124.32"
"2019-09-15 16:45","124.81"
"2019-09-15 17:00","125.03"
"2019-09-15 17:15","125.33"
"2019-09-15 17:30","125.39"
"2019-09-15 17:45","125.23"
"2019-09-15 18:00","124.77"
"2019-09-15 18:15","125.09"
"2019-09-15 18:30","124.94"
"2019-09-15 18:45","125.03"
"2019-09-15 19:00","124.6"
"2019-09-15 19:15","125.23"
"2019-09-15 19:30","124.75"
"2019-09-15 19:45","124.94"
"2019-09-15 20:00","125.78"
"2019-09-15 20:15","126.28"
"2019-09-15 20:30","125.77"
"2019-09-15 20:45","126.14"
"2019-09-15 21:00","127.1"
"2019-09-15 21:15","126.87"
"2019-09-15 21:30","126.84"
"2019-09-15 21:45","126.69"
"2019-09-15 22:00","126.62"
"2019-09-15 22:15","126.94"
"2019-09-15 22:30","127.11"
"2019-09-15 22:45","127.12"
"2019-09-15 23:00","127.29"
"2019-09-15 23:15","127.47"
"2019-09-15 23:30","127.44"
"2019-09-15 23:45","127.52"
"2019-09-16 00:00","127.16"
"2019-09-16 00:15","127.34"
"2019-09-16 00:30","127.4"
"2019-09-16 00:45","127.51"
"2019-09-16 01:00","127.3"
"2019-09-16 01:15","127.37"
"2019-09-16 01:30","127.6"
"2019-09-16 01:45","127.55"
"2019-09-16 02:00","127.36"
"2019-09-16 02:15","127.37"
"2019-09-16 02:30","127.59"
"2019-09-16 02:45","127.47"
"2019-09-16 03:00","127.37"
"2019-09-16 03:15","127.46"
"2019-09-16 03:30","127.61"
"2019-09-16 03:45","127.76"
"2019-09-16 04:00","127.34"
"2019-09-16 04:15","127.44"
"2019-09-16 04:30","127.58"
"2019-09-16 04:45","127.46"
"2019-09-16 05:00","127.47"
"2019-09-16 05:15","127.57"
"2019-09-16 05:30","127.48"
"2019-09-16 05:45","127.65"
"2019-09-16 06:00","127.52"
"2019-09-16 06:15","127.54"
"2019-09-16 06:30","127.28"
"2019-09-16 06:45","127.19"
"2019-09-16 07:00","126.71"
"2019-09-16 07:15","126.93"
"2019-09-16 07:30","126.56"
"2019-09-16 07:45","126.35"
"2019-09-16 08:00","126.79"
"2019-09-16 08:15","126.23"
"2019-09-16 08:30","125.66"
"2019-09-16 08:45","125.83"
"2019-09-16 09:00","126.19"
"2019-09-16 09:15","126.25"
"2019-09-16 09:30","126.23"
"2019-09-16 09:45","126.05"
"2019-09-16 10:00","125.84"
"2019-09-16 10:15","125.9"
"2019-09-16 10:30","125.83"
"2019-09-16 10:45","125.32"
"2019-09-16 11:00","125.55"
"2019-09-16 11:15","125.66"
"2019-09-16 11:30","125.19"
"2019-09-16 11:45","124.83"
"2019-09-16 12:00","125.59"
"2019-09-16 12:15","125.13"
"2019-09-16 12:30","125.09"
"2019-09-16 12:45","125.01"
"2019-09-16 13:00","124.79"
"2019-09-16 13:15","124.51"
"2019-09-16 13:30","124.84"
"2019-09-16 13:45","125.61"
"2019-09-16 14:00","124.92"
"2019-09-16 14:15","125.07"
"2019-09-16 14:30","125.04"
"2019-09-16 14:45","125.04"
"2019-09-16 15:00","124.64"
"2019-09-16 15:15","124.64"
"2019-09-16 15:30","124.8"
"2019-09-16 15:45","124.25"
"2019-09-16 16:00","123.95"
"2019-09-16 16:15","124.29"
"2019-09-16 16:30","124.82"
"2019-09-16 16:45","124.25"
"2019-09-16 17:00","124.06"
"2019-09-16 17:15","124.32"
"2019-09-16 17:30","124.65"
"2019-09-16 17:45","125.46"
"2019-09-16 18:00","125.49"
"2019-09-16 18:15","124.34"
"2019-09-16 18:30","125.13"
"2019-09-16 18:45","124.9"
"2019-09-16 19:00","124.9"
"2019-09-16 19:15","124.8"
"2019-09-16 19:30","124.64"
"2019-09-16 19:45","125.76"
"2019-09-16 20:00","125.66"
"2019-09-16 20:15","125.96"
"2019-09-16 20:30","126.19"
"2019-09-16 20:45","125.99"
"2019-09-16 21:00","126.53"
"2019-09-16 21:15","126.88"
"2019-09-16 21:30","126.82"
"2019-09-16 21:45","127.14"
"2019-09-16 22:00","126.74"
"2019-09-16 22:15","126.83"
"2019-09-16 22:30","126.99"
"2019-09-16 22:45","127.04"
"2019-09-16 23:00","126.8"
"2019-09-16 23:15","127.09"
"2019-09-16 23:30","127.12"
"2019-09-16 23:45","127.25"
"2019-09-17 00:00","126.57"
"2019-09-17 00:15","126.7"
"2019-09-17 00:30","126.63"
"2019-09-17 00:45","126.94"
"2019-09-17 01:00","126.74"
"2019-09-17 01:15","126.83"
"2019-09-17 01:30","126.8"
"2019-09-17 01:45","126.83"
"2019-09-17 02:00","126.96"
"2019-09-17 02:15","126.84"
"2019-09-17 02:30","126.93"
"2019-09-17 02:45","126.97"
"2019-09-17 03:00","126.82"
"2019-09-17 03:15","126.92"
"2019-09-17 03:30","126.98"
"2019-09-17 03:45","126.86"
"2019-09-17 04:00","126.7"
"2019-09-17 04:15","126.76"
"2019-09-17 04:30","126.66"
"2019-09-17 04:45","126.61"
"2019-09-17 05:00","126.33"
"2019-09-17 05:15","126.18"
"2019-09-17 05:30","126.19"
"2019-09-17 05:45","126.11"
"2019-09-17 06:00","125.8"
"2019-09-17 06:15","125.75"
"2019-09-17 06:30","125.82"
"2019-09-17 06:45","125.78"
"2019-09-17 07:00","125.39"
"2019-09-17 07:15","125.06"
"2019-09-17 07:30","125.1"
"2019-09-17 07:45","124.97"
"2019-09-17 08:00","124.17"
"2019-09-17 08:15","124.23"
"2019-09-17 08:30","124.61"
"2019-09-17 08:45","125.54"
"2019-09-17 09:00","125.56"
"2019-09-17 09:15","125.3"
"2019-09-17 09:30","124.59"
"2019-09-17 09:45","124.82"
"2019-09-17 10:00","124.62"
"2019-09-17 10:15","124.49"
"2019-09-17 10:30","124.63"
"2019-09-17 10:45","124.72"
"2019-09-17 11:00","124.77"
"2019-09-17 11:15","124.63"
"2019-09-17 11:30","124.75"
"2019-09-17 11:45","124.83"
"2019-09-17 12:00","124.75"
"2019-09-17 12:15","124.14"
"2019-09-17 12:30","124.19"
"2019-09-17 12:45","124.56"
"2019-09-17 13:00","124.21"
"2019-09-17 13:15","123.64"
"2019-09-17 13:30","123.61"
"2019-09-17 13:45","123.26"
"2019-09-17 14:00","123.37"
"2019-09-17 14:15","123.15"
"2019-09-17 14:30","123.32"
"2019-09-17 14:45","122.64"
"2019-09-17 15:00","122.28"
"2019-09-17 15:15","122.56"
"2019-09-17 15:30","122.87"
"2019-09-17 15:45","122.9"
"2019-09-17 16:00","122.96"
"2019-09-17 16:15","123.49"
"2019-09-17 16:30","123.72"
"2019-09-17 16:45","123.37"
"2019-09-17 17:00","123.79"
"2019-09-17 17:15","123.68"
"2019-09-17 17:30","123.5"
"2019-09-17 17:45","123.43"
"2019-09-17 18:00","124.27"
"2019-09-17 18:15","123.9"
"2019-09-17 18:30","124.58"
"2019-09-17 18:45","125.37"
"2019-09-17 19:00","125.04"
"2019-09-17 19:15","124.92"
"2019-09-17 19:30","124.52"
"2019-09-17 19:45","125.45"
"2019-09-17 20:00","126.02"
"2019-09-17 20:15","125.97"
"2019-09-17 20:30","126.16"
"2019-09-17 20:45","126.75"
"2019-09-17 21:00","127.04"
"2019-09-17 21:15","127.0"
"2019-09-17 21:30","126.95"
"2019-09-17 21:45","126.92"
"2019-09-17 22:00","127.22"
"2019-09-17 22:15","127.15"
"2019-09-17 22:30","127.24"
"2019-09-17 22:45","127.33"
"2019-09-17 23:00","127.26"
"2019-09-17 23:15","127.47"
"2019-09-17 23:30","127.3"
"2019-09-17 23:45","127.56"
"2019-09-18 00:00","127.46"
"2019-09-18 00:15","127.6"
"2019-09-18 00:30","127.65"
"2019-09-18 00:45","127.65"
"2019-09-18 01:00","127.74"
"2019-09-18 01:15","127.82"
