"Time stamp","Interruptor Principal   (A)","Lavaloza   (A)","Tablero A   (A)","Tablero B   (A)","Tablero C   (A)","Tablero D   (A)","Tablero E   (A)"
"2018-07-02 17:15","318.31","45.71","11.56","36.91","5.47","28.15","115.43"
"2018-07-02 17:30","256.37","22.73","11.59","33.38","5.05","28.2","110.39"
"2018-07-02 17:45","187.16","0.0","11.38","27.27","4.97","28.4","100.12"
"2018-07-02 18:00","245.75","24.51","10.62","33.15","4.92","28.37","111.98"
"2018-07-02 18:15","239.6","34.35","10.35","25.98","5.08","28.48","101.92"
"2018-07-02 18:30","287.63","26.05","9.41","20.35","4.51","26.56","99.43"
"2018-07-02 18:45","251.46","20.26","10.19","34.26","3.98","28.09","103.34"
"2018-07-02 19:00","272.85","21.87","10.34","25.3","5.62","27.88","102.96"
"2018-07-02 19:15","332.05","60.4","10.43","33.59","5.78","28.22","94.12"
"2018-07-02 19:30","260.84","24.63","10.3","32.89","4.9","28.16","103.23"
"2018-07-02 19:45","250.86","41.61","10.58","42.38","4.52","20.63","65.25"
"2018-07-02 20:00","110.94","34.88","10.24","34.77","3.73","4.59","3.1"
"2018-07-02 20:15","88.62","11.45","10.17","29.56","3.16","4.61","3.2"
"2018-07-02 20:30","55.11","5.79","10.37","32.19","3.04","4.61","2.98"
"2018-07-02 20:45","44.46","0.0","11.06","26.65","2.94","4.49","3.18"
"2018-07-02 21:00","44.48","0.0","11.03","27.83","1.78","4.04","3.21"
"2018-07-02 21:15","30.44","0.0","3.68","20.21","1.92","3.84","3.0"
"2018-07-02 21:30","28.11","0.0","0.0","20.87","1.86","3.98","3.11"
"2018-07-02 21:45","21.71","0.0","0.0","14.43","1.74","4.54","3.08"
"2018-07-02 22:00","29.73","0.0","0.0","22.21","1.8","4.47","3.11"
"2018-07-02 22:15","21.61","0.0","0.0","14.21","1.78","4.48","3.21"
"2018-07-02 22:30","27.41","0.0","0.0","19.68","1.82","4.47","3.23"
"2018-07-02 22:45","27.36","0.0","0.0","19.59","2.01","3.71","3.15"
"2018-07-02 23:00","34.27","0.0","0.0","26.23","2.13","3.54","3.23"
"2018-07-02 23:15","23.9","0.0","0.0","15.76","2.21","4.42","3.12"
"2018-07-02 23:30","17.89","0.0","0.0","10.5","1.8","4.45","3.1"
"2018-07-02 23:45","17.83","0.0","0.0","10.61","1.78","4.44","3.23"
"2018-07-03 00:00","13.18","0.0","0.0","5.97","1.88","4.41","3.16"
"2018-07-03 00:15","20.15","0.0","0.0","13.43","1.82","3.41","3.2"
"2018-07-03 00:30","14.85","0.0","0.0","8.25","1.75","3.7","3.11"
"2018-07-03 00:45","19.36","0.0","0.0","12.07","1.76","4.48","3.13"
"2018-07-03 01:00","14.03","0.0","0.0","6.89","1.81","4.48","3.21"
"2018-07-03 01:15","27.95","0.0","0.0","20.51","1.73","4.48","3.01"
"2018-07-03 01:30","25.37","0.0","0.0","18.07","1.78","3.93","3.2"
"2018-07-03 01:45","22.95","0.0","0.0","15.81","1.85","3.35","3.23"
"2018-07-03 02:00","23.37","0.0","0.0","16.14","1.72","4.26","3.01"
"2018-07-03 02:15","15.17","0.0","0.0","8.3","1.73","4.45","3.13"
"2018-07-03 02:30","22.01","0.0","0.0","14.57","1.83","4.49","2.99"
"2018-07-03 02:45","13.57","0.0","0.0","6.57","1.76","4.1","3.12"
"2018-07-03 03:00","18.26","0.0","0.0","11.81","1.75","3.4","3.21"
"2018-07-03 03:15","15.1","0.0","0.0","8.19","1.83","4.07","3.1"
"2018-07-03 03:30","19.74","0.0","0.0","12.51","1.83","4.48","3.03"
"2018-07-03 03:45","13.36","0.0","0.0","6.2","1.75","4.44","3.0"
"2018-07-03 04:00","20.03","0.0","0.0","12.71","1.84","4.18","3.23"
"2018-07-03 04:15","15.17","0.0","0.0","8.19","2.37","3.3","3.12"
"2018-07-03 04:30","19.7","0.0","0.0","12.42","1.96","4.05","2.98"
"2018-07-03 04:45","13.24","0.0","0.0","6.21","1.76","4.46","3.24"
"2018-07-03 05:00","21.55","0.0","0.0","13.95","1.94","4.42","3.19"
"2018-07-03 05:15","18.42","0.0","0.0","10.78","2.33","3.9","3.01"
"2018-07-03 05:30","27.59","0.0","0.0","20.33","2.17","3.23","3.12"
"2018-07-03 05:45","15.33","0.0","0.0","8.18","1.71","4.45","3.21"
